Supplier Name,Match1,Score1,Match2,Score2,Match3,Score3,Match4,Score4,Match5,Score5
"""Volya Tolly Express",'VO TPE,69.88304093567251,"O ""VO TPE",64.03508771929825,ROSNEFT AERO,61.25730994152047,Donetskaya Narodnaya Respublika,61.04373837820357,Fedosia Oil Products Supply,60.86744639376218
"""Alfred",Free Donbas,67.67676767676768,Free Donbass,66.66666666666666,'Federal State of Novorossiya,62.698412698412696,Almaz-Antey Defense,62.57309941520468,"So-called ""Luhansk Guard",61.35265700483091
"""Course-Vdpo",USC,64.64646464646465,Free Donbas,63.63636363636363,"""VO Technopromexport",63.27751196172249,"Mostotrest, P",62.62626262626263,ROSNEFT AERO,62.62626262626263
"""Ma Studio",Kalmius Battalion,66.14923747276688,Smert Battalion,65.2910052910053,Death Battalion,63.33333333333333,Zarya Battalion,62.96296296296296,VAD Aktsionernoe Obshchestvo VAD,61.789021164021165
"""Optic",Rostec,70.0,Otkritie,65.83333333333333,GEOPOLITICA,62.424242424242415,Gosudarstvenoye predpriyatiye Agrofirma 'Magarach' nacionalnogo instituta vinograda i vina 'Magarach,61.718213058419245,Federal State Budgetary Enterprise 'Production-Agrarian Union 'Massandra' of the Administration of the President of the Russian Federation,61.23456790123457
"""TsPM",TPE,75.0,"""United Shipbuilding",63.59649122807017,United Shipbuilding,63.59649122807017,'Institute Giprostroymost - Saint-Petersburg,61.58536585365854,State Enterprise 'Magarach' of the National Institute of Wine,60.59322033898306
"""Absolute Insurance",Sberbank (Public Sberbank,68.61111111111113,Bank of Russia,67.77296777296776,Sberbank of Russia,66.66666666666666,Bank Rossiya,66.2962962962963,Z Interautomatica,66.181422063775
All-Russian public organiser,Russian National Commercial Bank,67.28896103896103,Donbass People's Militia,66.7989417989418,First Crimean Insurance,66.44440384849591,Industrial Savings Bank,66.03404646882908,'Luganskaya Narodnaya Respublika' (LNR,65.32467532467533
"""Delta Mekong",Death Battalion,63.57142857142857,Peace To Luhansk Region,62.27053140096618,Dobrolet,61.38888888888889,ROSNEFT AERO,61.111111111111114,Donbas People's Militia,60.26570048309178
"""Master-Lunch",Mir Luganschine,73.83333333333333,Smert Battalion,67.22222222222221,Donetsk Republic,65.97222222222221,Internet Research Agency,62.5,First Crimean Insurance,62.27053140096618
"""Teksk",TPE,68.88888888888887,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,62.48756218905472,"""United Shipbuilding",58.59649122807017,United Shipbuilding,58.59649122807017,Army of the Southeast,58.0952380952381
"""VENTRU",VTB,66.66666666666666,VEB.RF,66.66666666666666,"Movement ""Novorossiya"" of Igor Strelkov",65.61561561561562,"""United Aircraft",65.55555555555556,United Aircraft,65.55555555555556
Potapov Nikita Olegovich,Vostok Battalion,65.6517094017094,Prizrak Battalion 'Ghost' Battalion,65.4040404040404,"O ""VO TPE",65.27777777777779,Prizrak Battalion 'Ghost' Brigade,64.72520908004779,Azovsky likerovodochny zavod,63.457049486461244
"""Arm-EcoGroup",Army of the Southeast,64.08730158730158,Army of the South-East,63.510101010101,ROSNEFT AERO,61.111111111111114,UAC,61.11111111111111,Sberbank of Russia,60.97883597883599
"""Art-Atlas",Zarya Battalion,76.57407407407408,Battalion Gvardeysky,72.12962962962962,Sparta Battalion,71.29629629629629,Death Battalion,70.05291005291005,Smert Battalion,70.05291005291005
SERPA SERVICE,ORIENTAL REVIEW,69.002849002849,Industrialny Sberegatelny Bank,66.75213675213675,Sberbank (Public Sberbank,64.6950271950272,Sberbank of Russia,64.49430199430199,Russian Direct Investment Fund,63.54700854700855
"""Varanger",'Federativnoye Gosudarstvo Novorossiya,65.54054054054053,Battalion Gvardeysky,62.77777777777778,Almaz-Antey,62.121212121212125,Integral,61.66666666666667,UralVagonZavod,61.50793650793651
"""autotelel",TPE,62.96296296296296,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,60.033167495854066,Battalion Gvardeysky,60.0,Donbas People's Militia,58.69565217391304,Donbass People's Militia,58.333333333333336
"""Electronic Passport",'Lenpromtransproyekt,68.69095816464238,"""VO Technopromexport",67.10526315789474,Free Donbass,66.71539961013644,"O ""VO Technopromexport",65.1002506265664,Donbas People's Militia,63.89887762885474
"""ALFA-CAP",Almaz-Antey,69.31818181818183,UAC,63.888888888888886,Almaz-Antey Defense,62.93859649122807,Black Sea Bank of Development and Reconstruction,59.72222222222222,Black Sea Bank for Development and Reconstruction,59.60884353741497
Ladyzhensky Cyril Izmailovich,Luganskiy Ekonomicheskiy Soyuz,62.24843718491632,Azovsky likerovodochny zavod,62.00198772794053,Zaliv Shipyard,61.80897646414888,Luhansk Economic Union,59.96865203761755,Russian National Commercial Bank,58.8171906693712
"""Level",Black Sea Bank Development and Reconstruction,63.70370370370371,Black Sea Bank of Development and Reconstruction,63.47222222222223,Black Sea Bank for Development and Reconstruction,63.40136054421769,ZELENODOLSK SHYARD,59.07407407407407,'VO TPE,57.777777777777786
"""Prima-Service",Prizrak Brigade,67.45726495726495,Mir Luganschine,65.2991452991453,ORIENTAL REVIEW,65.2991452991453,Crimean Republican Enterprise Azov Distillery Plant,64.9069884364002,First Crimean Insurance,62.328975372453634
Malarchuk Vitaly Vladimirovich,Kalmius Battalion,68.13976872800401,Somali Battalion,65.4419191919192,Russian National Commercial Bank,61.95540935672514,Zarya Battalion,60.9090909090909,Zaliv Shipyard,59.624819624819615
"""VE",VEB.RF,82.22222222222221,Vneshekonombank,74.0,"""VO Technopromexport",73.1578947368421,"O ""VO Technopromexport",69.84126984126985,Azovsky likerovodochny zavod,69.04761904761904
"""Dar",Feodosia Enterprise of oil,70.51282051282051,Fedosia Oil Products Supply,70.37037037037037,Donetskaya Narodnaya Respublika,69.89247311827957,Gosudarstvennoye unitarnoye predpriyatiye Respubliki Krym 'Zavod shampanskykh vin 'Novy Svet,67.77777777777777,Gosudarstvenoye predpriyatiye Agrofirma 'Magarach' nacionalnogo instituta vinograda i vina 'Magarach,67.6975945017182
MS Bank Rus,IS Bank,80.08658008658008,Sberbank of Russia,78.82154882154882,Bank of Russia,74.62722462722463,Russia Bank,73.0,Sberbank (Public Sberbank,70.85858585858587
"""Ay - Pro",Bank Rossiya,66.66666666666666,'Luganskaya Narodnaya Respublika' (LNR,65.87301587301587,Army of the Southeast,62.38095238095238,Army of the South-East,62.02020202020202,Narodny Soyuz,60.5982905982906
"""Viza Eichar Consulting",First Crimean Insurance,71.133069828722,Cossack National Guard,65.45454545454544,Bank Otkritie Financial,64.46640316205534,Peace To Luhansk Region,64.09749670619236,Internet Research Agency,63.56060606060606
"""SIZ-SERVICE",Z Interautomatica,63.50903997962821,Aktsionernoe Obshchestvo Genbank,62.573653198653204,Luganskiy Ekonomicheskiy Soyuz,62.323232323232325,Zaliv Shipyard,61.68831168831169,Z Interavtomatika (IA,61.45021645021645
UFK in the Moscow region,Peace To Luhansk Region,67.8566354077863,Luhansk Economic Union,67.2979797979798,Russian National Commercial Bank,63.888888888888886,Gas Industry Insurance Company SOGAZ,63.888888888888886,Luganskiy Ekonomicheskiy Soyuz,62.1078431372549
UFK in Moscow (Department,USC,73.75,25 January Committee,65.83333333333333,"'Foreign Economic Association' ""Technopromexport",64.25925925925925,'Foreign Economic Association' 'Technopromexport,64.25925925925925,Foreign Economic Association 'Technopromexport,64.25925925925925
"""EMEKS.RU",Donetsk Republic,67.55952380952381,NEW EASTERN OUTLK,64.54248366013073,VEB.RF,62.5,Fedosia Oil Products Supply,60.339506172839506,People's Union,59.404761904761905
ELT search,Peace To Luhansk Region,67.82608695652173,Mir Luganschine,67.46031746031746,Internet Research Agency,64.72222222222221,ROSNEFT AERO,61.825396825396815,Donetsk Republic,61.72619047619047
"Ltd. ""Fort",Fedosia Oil Products Supply,61.61816578483245,'Federal State of Novorossiya,59.523809523809526,'Federativnoye Gosudarstvo Novorossiya,59.282496782496786,"""United Aircraft",58.88888888888889,United Aircraft,58.88888888888889
"""Service Plus",Sberbank (Public Sberbank,65.0,Gosudarstvenoye predpriyatiye Agrofirma 'Magarach' nacionalnogo instituta vinograda i vina 'Magarach,62.45704467353952,"Mostotrest, P",61.111111111111114,USC,61.11111111111111,Sberbank of Russia,61.11111111111111
"""Orange Date",ROSNEFT AERO,71.46464646464646,Concern Almaz-Antey,68.98812688286372,ORIENTAL REVIEW,67.02020202020202,Donetsk Republic,65.9090909090909,The Great Don Army,62.45791245791247
"""RSM-Auto",ROSNEFT AERO,69.44444444444446,Russian National Commercial Bank,65.02976190476191,Smert Battalion,63.76984126984128,Russia Bank,62.651515151515156,Rostec,62.5
"""Profiotel",Rostec,70.37037037037037,Dobrolet,69.44444444444443,Otkritie,66.01851851851852,"O ""VO TPE",64.81481481481481,Fedosia Oil Products Supply,62.96296296296296
"Chop ""Befiz",TPE,62.22222222222222,Oplot Battalion,61.11111111111111,'VO TPE,60.55555555555555,Donetsk Republic,60.27777777777777,'Chernomorneftegaz,59.54248366013072
"""Intradees",Integral,82.5,Internet Research Agency,65.74074074074073,Industrialny Sberegatelny Bank,65.55555555555556,Russian Direct Investment Fund,65.55555555555556,VAD Aktsionernoe Obshchestvo VAD,64.93055555555554
"""GETMOLIDS",GEOPOLITICA,67.003367003367,Separate Artillery Brigade of the 1st Army Corps,60.18518518518518,Battalion Gvardeysky,60.0,Peace To Luhansk Region,59.09822866344605,People's Union,57.08994708994709
Ten Vladimir Aleksandrovich,Z Interavtomatika (IA,67.25308641975309,VAD Aktsionernoe Obshchestvo VAD,66.84854497354496,Russian National Commercial Bank,65.26124338624338,First Crimean Insurance,65.23317861766284,Industrialny Sberegatelny Bank,63.86614684860299
Izmailovo-Premium,"O ""VO TPE",70.09803921568628,'VO TPE,64.2483660130719,Zaliv Shipyard,61.297852474323065,Mostotrest,59.80392156862745,'Mostotrest,59.80392156862745
"""ELKOM",Vneshekonombank,68.88888888888887,Luhansk Economic Union,67.57575757575758,Luganskiy Ekonomicheskiy Soyuz,65.55555555555556,Black Sea Bank Development and Reconstruction,63.70370370370371,Black Sea Bank of Development and Reconstruction,63.47222222222223
SERVIS TRADE,Russian Direct Investment Fund,66.11111111111111,Feodosia Enterprise of oil,65.87024087024088,Prizrak Brigade,63.57142857142857,The Great Don Army,62.03703703703704,Otkritie,61.11111111111111
"""EKODAR-SPB",Donetsk Republic,70.97222222222221,Feodosia Enterprise of oil,66.08974358974359,Free Donbass,65.55555555555556,"""United Shipbuilding",63.859649122807014,United Shipbuilding,63.859649122807014
Ay Pi Em Group,Army of the Southeast,63.01587301587301,Army of the South-East,62.294372294372295,Gas Industry Insurance Company SOGAZ,61.904761904761905,Fedosia Oil Products Supply,60.98284431617764,"O ""VO Technopromexport",60.912698412698404
"""Realdent",ORIENTAL REVIEW,68.53174603174604,Dobrolet,66.66666666666666,Free Donbas,62.651515151515156,Almaz-Antey,62.651515151515156,Crimean Republican Enterprise Azov Distillery Plant,62.31325863678805
Hajiyev Elbrus Shamarddan oglu,"So-called ""Luhansk Guard",62.7536231884058,Army of the Southeast,62.698412698412696,Zarya Battalion,62.22222222222222,Resort 'Nizhnyaya Oreanda,62.1078431372549,Gas Industry Insurance Company SOGAZ,61.825396825396815
"""DS LOGISTIC",Gas Industry Insurance Company SOGAZ,65.23569023569024,Somali Battalion,64.36688311688312,GEOPOLITICA,64.14141414141415,Federal State Budget Institution for Science and Research 'All-Russia National Scientific Research Institute for Wine Growing and Wine Making 'MAGARACH' Russian Academy of Sciences,62.67762369457285,Fedosia Oil Products Supply,62.64870931537598
"""North-West Regional",NEW EASTERN OUTLK,74.23672302929269,'Chernomorneftegaz,66.80426556587547,Peace To Luhansk Region,65.83269768624459,State Enterprise 'Magarach' of the National Institute of Wine,65.82251296791885,ROSNEFT AERO,65.3216374269006
"""NP GROUP",NEW EASTERN OUTLK,63.97058823529412,'Lenpromtransproyekt,62.93859649122807,Bank Rossiya,61.11111111111111,Narodny Soyuz,60.32051282051282,558 ARP,60.11904761904761
"""AMT reviews salary",The Great Don Army,67.03703703703704,Industrialny Sberegatelny Bank,64.44444444444444,'Federal State of Novorossiya,63.41269841269841,ORIENTAL REVIEW,62.996632996633,'Interavtomatika,62.59259259259259
"""CenterSEVERGAZ",'Chernomorneftegaz,76.07563025210085,ROSNEFT AERO,62.10317460317461,Feodosia Enterprise of oil,59.96336996336996,ORIENTAL REVIEW,59.94708994708995,Rostec,59.682539682539684
VAGER PREMIUM,ORIENTAL REVIEW,62.075702075702075,State enterprise 'Universal-Avia,58.6802683576877,Gosudarstvenoye predpriyatiye Agrofirma 'Magarach' nacionalnogo instituta vinograda i vina 'Magarach,58.31350779804389,'VO TPE,57.478632478632484,VEB.RF,57.478632478632484
"""AL-SERVIS",Battalion Gvardeysky,66.16402116402116,Aktsionernoe Obshchestvo Genbank,61.789021164021165,Sberbank (Public Sberbank,61.57407407407407,Bank Rossiya,61.11111111111111,ORIENTAL REVIEW,60.52910052910053
"""VIS",IS Bank,65.07936507936508,Zaliv Shipyard,62.698412698412696,CB IS Bank,62.22222222222222,Vneshekonombank,60.0,Vostok Battalion,59.72222222222222
"""DUKATOR",UAC,65.07936507936508,VAD Aktsionernoe Obshchestvo VAD,62.59920634920636,Bulwark,61.904761904761905,'Federativnoye Gosudarstvo Novorossiya,61.75461175461175,Donetsk Republic,60.892857142857146
"""Leggur",Integral,62.5,Mir Luganschine,56.111111111111114,The Great Don Army,55.55555555555555,VEB.RF,55.55555555555555,'Lenpromtransproyekt,55.26315789473685
"""Avtoexpert Inform",The Great Don Army,66.181422063775,"""VO Technopromexport",64.0264877880977,State Enterprise 'Sevastopol Commercial Seaport,62.503552145495874,TPE,61.43790849673203,Z Interavtomatika (IA,61.11408199643494
Vasilyeva Ekaterina Vladimirovna,State enterprise 'Universal-Avia,65.09056579621095,Donetskaya Narodnaya Respublika,64.75439882697948,Russian National Commercial Bank,64.38492063492063,Z Interavtomatika (IA,64.16666666666667,Resort 'Nizhnyaya Oreanda,62.268518518518526
"Union ""Resurrection Trade and Industry",Russian Direct Investment Fund,70.26103026103026,USC,69.36936936936937,Crimean Republican Enterprise Azov Distillery Plant,66.46893572889778,International Union of Public Associations 'Great Don Army,65.41142160836559,State Concern 'National Association of producers 'Massandra,65.41142160836559
Pizetsky Pizetsky Vladimir Konstantinovich,State Unitary Enterprise of the 'Republic of Crimea' 'UNIVERSAL-AVIA,64.02786755727932,Azovsky likerovodochny zavod,63.888888888888886,VAD Aktsionernoe Obshchestvo VAD,63.49206349206349,First Crimean Insurance,62.59489302967564,Industrial Savings Bank,62.59489302967564
"""OMKTS",'Lenpromtransproyekt,67.01754385964912,Sovkombank,65.0,Promsvyazbank,61.02564102564102,Donetsk Republic,60.0,Vostok Battalion,60.0
"""A-Egensy",ZELENODOLSK SHYARD,63.42592592592592,Free Donbas,62.651515151515156,Almaz-Antey,62.121212121212125,Peace To Luhansk Region,61.47342995169082,Free Donbass,61.38888888888889
"""International Design Bureau",International Union of Public Associations 'Great Don Army,83.29044834307993,Integral,82.68518518518519,Industrialny Sberegatelny Bank,79.39237788513151,Industrial Savings Bank,68.67954911433172,'Interavtomatika,68.32772166105498
Elizarov Evgeny Anatolyevich,' 'Sparkling Wine Plant Novy Svet,64.7827903091061,Almaz-Antey Defense,64.17293233082707,Concern Almaz-Antey,64.17293233082707,Internet Research Agency,63.457049486461244,ORIENTAL REVIEW,63.17460317460317
Marina Irina Sergeevna,First Crimean Insurance,68.04231574052545,Internet Research Agency,67.2979797979798,Russian National Commercial Bank,65.9090909090909,Industrialny Sberegatelny Bank,64.25430778371955,Crimean Republican Enterprise Azov Distillery Plant,63.3749257278669
"""Evrotek-SPb",Donetsk Republic,71.13636363636364,'VO TPE,67.67676767676768,"Mostotrest, P",64.46608946608947,VTB,61.61616161616161,Free Donbas,61.471861471861466
"""ROSA-1",ROSNEFT AERO,68.33333333333333,Russia Bank,67.67676767676768,Rostec,66.66666666666666,Promsvyazbank,65.8119658119658,Bank Rossiya,61.66666666666667
Independent Expertise and Oce Center,Internet Research Agency,65.74074074074075,State Enterprise 'Sparkling Wine Plant 'Novy Svet,65.13659049120042,State Unitary Enterprise of the Crimean Republic 'Crimean Sea Ports,63.71510806994678,Black Sea Bank Development and Reconstruction,63.51851851851852,Black Sea Bank of Development and Reconstruction,63.50308641975309
"BRANCH ""AVTOLIGA SOUG",Battalion Gvardeysky,66.41025641025641,Prizrak Battalion 'Ghost' Brigade,66.22074636306135,Sberbank of Russia,65.97643097643098,Cossack National Guard,65.97402597402598,Zarya Battalion,65.55555555555556
"""Security Business",Sberbank,63.97058823529412,Russia Bank,63.50903997962821,'Federativnoye Gosudarstvo Novorossiya,62.842933431168724,Gas Industry Insurance Company SOGAZ,61.84251478369126,Sparta Battalion,61.64215686274509
